year,district,region,season,crop,area_hectares,rainfall_mm,temperature_c,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,fertilizer_kg_ha,yield_tonnes_ha,production_tonnes
2023,Ahmednagar,Western Maharashtra,Rabi,Onion,252.82,471.38,28.56,61.16,6.89,73.78,22.74,31.88,50.0,9.939,2512.78
2003,Hingoli,Marathwada,Rabi,Soybean,337.36,826.6,30.76,59.74,7.27,60.87,40.26,45.66,50.0,0.888,299.52
2022,Parbhani,Marathwada,Kharif,Rice,352.35,961.04,26.26,70.04,6.74,135.28,34.03,32.73,50.0,2.895,1020.06
2011,Pune,Western Maharashtra,Kharif,Gram,1287.32,892.75,26.21,69.39,7.01,31.94,10.0,30.01,50.0,0.435,560.21
2022,Beed,Marathwada,Kharif,Sugarcane,1644.78,698.52,23.8,51.35,6.26,167.33,57.13,33.65,50.0,35.049,57648.07
2004,Solapur,Western Maharashtra,Kharif,Gram,491.9,541.95,30.04,63.7,7.97,37.98,17.64,10.0,50.0,0.2,98.38
2015,Latur,Marathwada,Kharif,Soybean,1114.8,787.93,31.09,62.53,7.05,73.24,37.27,10.0,50.0,1.123,1252.46
2024,Bhandara,Vidarbha,Kharif,Sugarcane,663.73,956.89,29.14,52.0,6.57,180.23,64.12,41.57,50.0,75.989,50436.65
2004,Latur,Marathwada,Kharif,Gram,1521.0,770.94,27.92,49.75,7.06,26.78,28.46,14.45,50.0,0.415,631.38
2025,Nagpur,Vidarbha,Kharif,Jowar,280.77,974.24,29.29,66.96,6.64,53.19,25.81,10.0,50.0,0.942,264.56
2000,Sangli,Western Maharashtra,Rabi,Rice,1310.33,649.44,27.63,60.82,6.36,107.31,52.27,38.5,52.09,3.065,4015.62
2022,Nandurbar,Khandesh,Kharif,Jowar,481.64,946.05,29.23,60.9,7.03,80.54,34.09,10.0,50.0,1.208,581.82
2019,Nashik,Western Maharashtra,Kharif,Maize,342.06,716.47,26.75,58.32,6.67,81.78,52.97,10.0,50.0,3.026,1035.09
2021,Wardha,Vidarbha,Kharif,Maize,3755.62,592.02,25.21,61.12,8.09,83.03,50.85,20.41,50.0,0.726,2727.31
2012,Buldhana,Vidarbha,Rabi,Bajra,1707.1,686.9,24.44,55.22,6.39,65.42,17.7,19.23,50.0,0.885,1510.66
2003,Mumbai Suburban,Konkan,Kharif,Wheat,2115.02,2120.54,25.1,37.36,7.17,108.16,41.22,10.0,50.0,0.876,1853.43
2000,Latur,Marathwada,Kharif,Rice,496.41,924.11,29.33,48.39,6.88,108.81,73.29,10.0,51.28,3.165,1570.91
2022,Beed,Marathwada,Kharif,Soybean,89.49,624.36,27.05,56.59,7.72,67.22,45.87,33.69,50.0,0.83,74.27
2012,Gondia,Vidarbha,Rabi,Rice,337.72,1537.58,27.01,77.36,6.02,111.82,70.63,31.51,50.65,2.839,958.94
2025,Parbhani,Marathwada,Kharif,Wheat,234.25,909.06,28.44,75.54,7.14,69.78,40.96,21.98,50.61,0.619,144.9
2012,Thane,Konkan,Kharif,Rice,738.03,2595.09,27.71,63.43,6.98,118.87,72.09,12.49,50.0,2.299,1696.5
2011,Bhandara,Vidarbha,Rabi,Bajra,901.76,1202.58,25.84,73.64,6.07,54.47,15.16,12.22,50.0,0.374,337.18
2016,Parbhani,Marathwada,Rabi,Soybean,1072.14,930.65,29.02,61.02,7.46,34.72,27.79,29.13,50.0,1.014,1086.75
2015,Chandrapur,Vidarbha,Rabi,Wheat,587.43,1304.27,32.93,67.43,6.44,76.97,45.97,24.13,62.36,0.2,117.49
2017,Nashik,Western Maharashtra,Kharif,Rice,527.09,671.49,27.26,65.96,7.08,138.22,47.5,16.96,54.27,2.557,1347.86
2019,Mumbai Suburban,Konkan,Rabi,Maize,2053.46,2795.85,30.4,66.4,7.17,51.7,44.28,10.0,50.0,0.649,1331.92
2000,Beed,Marathwada,Kharif,Gram,1326.97,583.51,28.95,57.0,7.54,33.72,35.82,10.0,50.0,0.304,404.06
2005,Hingoli,Marathwada,Rabi,Onion,848.87,867.23,23.22,44.71,7.4,88.21,46.17,29.08,50.0,14.377,12203.97
2004,Mumbai Suburban,Konkan,Kharif,Soybean,2119.06,1949.72,28.6,58.06,6.91,86.29,51.51,36.35,50.0,0.756,1601.55
2009,Wardha,Vidarbha,Kharif,Gram,914.84,860.54,25.58,56.99,6.97,54.07,29.55,19.16,50.0,0.535,489.65
2011,Sindhudurg,Konkan,Rabi,Sugarcane,940.96,3698.62,26.7,58.19,5.45,172.23,65.46,45.11,50.0,13.487,12691.13
2024,Dhule,Khandesh,Kharif,Rice,1023.25,458.28,25.87,57.36,6.91,128.36,55.62,23.84,50.0,2.464,2520.81
2016,Yavatmal,Vidarbha,Rabi,Soybean,1267.26,730.98,27.97,42.05,7.03,69.38,38.04,21.18,50.0,1.756,2225.67
2015,Jalgaon,Khandesh,Rabi,Gram,124.19,616.96,27.29,68.5,6.83,32.91,25.84,19.36,50.0,0.59,73.23
2004,Mumbai Suburban,Konkan,Rabi,Sugarcane,1477.56,2919.48,27.8,61.67,6.18,168.02,63.89,48.54,61.67,33.421,49382.02
2020,Latur,Marathwada,Kharif,Gram,2490.54,925.34,29.46,79.75,7.31,15.0,27.53,30.7,50.0,0.204,509.08
2010,Bhandara,Vidarbha,Rabi,Bajra,228.75,1094.03,27.75,71.99,6.67,54.92,24.75,34.89,50.0,0.697,159.55
2014,Ratnagiri,Konkan,Kharif,Wheat,718.5,3279.36,27.48,58.5,6.15,77.71,44.86,10.0,50.0,0.554,398.37
2005,Dhule,Khandesh,Rabi,Soybean,1146.03,520.83,24.63,66.34,6.85,53.3,26.82,15.16,50.0,1.587,1818.42
2011,Solapur,Western Maharashtra,Kharif,Sugarcane,292.62,580.13,28.9,51.37,7.1,193.26,75.04,45.42,50.0,49.749,14557.67
2021,Jalna,Marathwada,Kharif,Maize,1110.13,729.3,31.19,59.98,7.07,86.46,41.71,14.62,50.0,1.301,1443.88
2012,Raigad,Konkan,Rabi,Sugarcane,318.45,3432.93,24.82,56.3,6.42,143.29,61.79,22.9,55.99,28.544,9089.85
2015,Akola,Vidarbha,Kharif,Cotton,1743.15,363.42,27.99,64.19,6.85,69.96,28.74,21.56,50.0,1.486,2589.46
2009,Buldhana,Vidarbha,Kharif,Bajra,253.65,722.05,25.61,57.25,6.92,15.99,14.81,10.88,50.0,0.734,186.06
2010,Nagpur,Vidarbha,Kharif,Cotton,1549.21,1483.69,25.28,75.1,6.83,79.56,31.3,32.19,50.0,0.955,1479.32
2006,Akola,Vidarbha,Kharif,Bajra,714.71,1002.28,29.85,74.01,7.15,53.83,16.3,12.32,50.0,0.552,394.22
2003,Dhule,Khandesh,Kharif,Onion,288.28,516.32,29.28,41.97,7.14,73.76,36.38,11.86,50.0,7.334,2114.21
2002,Jalna,Marathwada,Kharif,Sugarcane,1522.44,586.76,30.32,61.59,7.43,171.74,42.99,29.76,74.8,34.945,53202.19
2025,Jalgaon,Khandesh,Kharif,Soybean,946.63,852.47,29.77,61.97,7.33,80.6,33.33,10.0,50.0,0.94,890.22
2006,Gadchiroli,Vidarbha,Kharif,Soybean,475.59,1372.7,28.73,64.02,6.68,56.43,38.2,15.69,50.0,1.099,522.6
2005,Sindhudurg,Konkan,Rabi,Sugarcane,827.84,2774.99,25.69,63.96,6.12,159.76,85.36,30.1,50.22,28.475,23573.04
2018,Osmanabad,Marathwada,Kharif,Gram,1085.88,545.16,27.99,59.31,7.39,30.51,44.03,12.68,50.0,0.46,499.41
2003,Jalgaon,Khandesh,Rabi,Wheat,2499.1,735.64,28.85,68.91,8.04,76.78,40.97,10.0,50.0,0.229,573.38
2018,Mumbai Suburban,Konkan,Rabi,Cotton,348.54,2023.76,22.65,64.44,6.65,87.6,27.27,32.36,50.0,0.567,197.47
2014,Nanded,Marathwada,Kharif,Maize,655.82,1035.22,28.47,70.87,7.18,91.88,30.34,29.54,50.0,1.475,967.27
2000,Satara,Western Maharashtra,Kharif,Sugarcane,368.95,1076.96,23.53,66.88,6.47,150.16,60.33,32.7,60.62,47.292,17448.36
2010,Sindhudurg,Konkan,Kharif,Bajra,860.73,2446.58,26.41,67.91,6.18,60.42,20.62,15.09,50.0,0.521,448.77
2019,Yavatmal,Vidarbha,Kharif,Rice,1422.52,788.66,25.55,66.69,7.07,124.93,62.57,20.2,50.0,2.336,3322.87
2016,Latur,Marathwada,Kharif,Wheat,926.6,954.33,25.81,56.8,6.7,72.7,36.36,10.0,50.0,0.955,884.68
2006,Nanded,Marathwada,Kharif,Bajra,1059.91,829.85,26.71,60.36,5.95,32.83,21.82,22.34,50.0,0.591,626.59
2003,Dhule,Khandesh,Kharif,Soybean,583.4,506.46,26.56,75.28,7.49,65.1,13.47,12.6,50.0,1.103,643.59
2019,Gondia,Vidarbha,Rabi,Wheat,944.19,1346.63,26.3,60.8,6.9,45.78,54.71,23.87,50.0,0.816,770.22
2000,Palghar,Konkan,Rabi,Gram,180.26,2497.0,27.05,61.65,5.79,48.0,53.39,12.6,50.0,0.208,37.45
2003,Pune,Western Maharashtra,Kharif,Sugarcane,499.7,628.99,28.92,51.24,7.04,192.0,57.02,26.56,55.68,57.787,28876.38
2005,Nanded,Marathwada,Kharif,Gram,382.26,646.97,28.56,50.7,6.78,49.77,40.84,10.0,50.0,0.466,178.18
2022,Aurangabad,Marathwada,Rabi,Jowar,1430.6,634.82,25.72,68.3,7.04,82.32,44.08,24.84,50.0,1.655,2366.97
2020,Nagpur,Vidarbha,Kharif,Gram,120.47,1352.1,29.92,52.75,7.21,62.09,11.37,11.42,50.0,0.2,24.09
2024,Amravati,Vidarbha,Kharif,Soybean,1308.94,581.38,30.18,64.49,7.13,88.55,18.91,10.0,50.0,1.251,1636.9
2013,Parbhani,Marathwada,Kharif,Rice,275.32,1052.89,28.04,62.08,7.05,128.8,55.91,31.26,50.0,3.236,890.96
2014,Hingoli,Marathwada,Kharif,Onion,1614.37,554.76,27.1,52.34,7.36,36.05,40.06,21.94,50.0,9.901,15983.53
2010,Kolhapur,Western Maharashtra,Kharif,Cotton,2358.0,1459.42,26.01,59.4,6.54,92.69,40.78,16.83,50.0,1.176,2772.46
2018,Satara,Western Maharashtra,Rabi,Gram,222.8,765.22,24.37,60.89,7.26,33.32,10.0,10.46,50.0,0.647,144.22
2016,Bhandara,Vidarbha,Kharif,Gram,561.67,1423.68,26.97,61.35,6.4,49.01,30.89,10.0,50.0,0.315,176.87
2010,Yavatmal,Vidarbha,Kharif,Jowar,683.23,837.51,27.31,63.87,7.09,68.99,31.16,24.74,50.0,1.296,885.38
2013,Washim,Vidarbha,Kharif,Maize,1151.93,832.27,27.67,64.51,7.56,96.61,30.85,10.0,50.0,1.385,1595.47
2011,Gondia,Vidarbha,Rabi,Maize,199.5,1395.59,26.6,68.16,6.48,98.22,49.86,30.82,50.0,1.892,377.54
2018,Solapur,Western Maharashtra,Rabi,Bajra,454.63,740.05,28.98,59.31,7.29,78.51,23.42,35.33,50.0,0.851,386.8
2006,Solapur,Western Maharashtra,Kharif,Cotton,874.91,559.69,24.41,50.31,7.77,92.01,58.06,32.1,50.0,0.739,646.59
2004,Gadchiroli,Vidarbha,Rabi,Maize,1096.31,1213.26,26.83,55.89,6.54,91.41,23.04,53.62,50.0,2.073,2273.1
2017,Jalna,Marathwada,Kharif,Soybean,731.53,573.47,28.03,47.12,7.24,55.11,27.54,21.9,50.0,1.333,975.16
2005,Ahmednagar,Western Maharashtra,Kharif,Wheat,2966.65,721.85,28.06,74.58,6.4,68.28,36.27,31.13,50.08,1.02,3024.72
2019,Ratnagiri,Konkan,Rabi,Onion,1039.42,2822.15,27.37,66.43,6.0,66.0,32.74,36.74,50.0,4.41,4583.37
2022,Ahmednagar,Western Maharashtra,Kharif,Onion,1439.61,500.23,27.57,59.93,6.84,71.28,59.17,41.45,50.0,11.617,16723.74
2008,Gondia,Vidarbha,Kharif,Wheat,681.49,1249.56,21.45,62.5,6.34,78.28,42.07,22.6,50.0,1.111,757.21
2003,Amravati,Vidarbha,Rabi,Jowar,1429.13,812.62,30.66,52.47,6.49,76.66,31.47,25.45,50.0,1.116,1595.09
2013,Ahmednagar,Western Maharashtra,Rabi,Soybean,886.0,617.45,27.43,53.41,6.99,71.24,32.69,13.85,50.0,1.542,1365.83
2004,Sangli,Western Maharashtra,Rabi,Bajra,252.48,499.72,25.9,53.42,7.37,56.87,41.93,10.0,50.0,1.032,260.67
2022,Solapur,Western Maharashtra,Rabi,Jowar,633.77,518.44,28.48,71.07,6.84,55.27,28.22,10.39,50.0,1.376,871.91
2003,Latur,Marathwada,Kharif,Bajra,555.27,860.39,29.06,70.51,7.53,53.95,28.71,10.0,50.0,0.437,242.4
2010,Chandrapur,Vidarbha,Kharif,Gram,673.38,1575.08,26.2,69.13,6.32,48.13,26.61,15.8,50.0,0.348,234.01
2000,Gondia,Vidarbha,Rabi,Onion,3123.01,1053.48,24.33,70.26,6.44,68.93,48.92,10.0,50.0,13.295,41521.95
2020,Yavatmal,Vidarbha,Kharif,Cotton,814.5,807.71,27.42,52.46,6.81,67.25,44.72,29.35,50.0,1.996,1625.66
2003,Nandurbar,Khandesh,Kharif,Onion,1437.93,801.62,26.84,85.22,7.26,66.82,36.96,10.0,50.0,10.924,15708.26
2017,Satara,Western Maharashtra,Kharif,Sugarcane,1068.32,1035.1,23.7,58.42,6.4,153.99,64.24,30.62,60.35,51.646,55174.07
2015,Sangli,Western Maharashtra,Kharif,Rice,242.61,565.03,24.98,67.78,6.74,121.6,58.95,34.19,50.0,2.405,583.47
2019,Washim,Vidarbha,Rabi,Bajra,2522.99,617.18,24.48,52.05,7.12,58.79,30.0,10.0,50.0,0.966,2435.96
2012,Nagpur,Vidarbha,Kharif,Sugarcane,401.04,721.4,25.53,63.57,6.87,179.01,49.41,30.74,69.55,54.444,21834.32
2014,Jalgaon,Khandesh,Rabi,Gram,2273.01,531.33,29.64,47.32,7.02,48.17,28.67,32.65,50.0,0.381,866.37
2013,Nagpur,Vidarbha,Kharif,Cotton,1205.92,1143.28,27.4,55.71,7.06,94.69,47.48,19.11,50.0,1.737,2094.99
2013,Amravati,Vidarbha,Kharif,Sugarcane,2371.35,739.51,29.87,74.87,7.23,191.8,60.46,24.79,50.0,51.331,121724.3
2008,Nanded,Marathwada,Kharif,Soybean,418.54,1011.33,29.18,69.26,7.41,64.74,54.54,33.92,50.0,1.049,438.86
2007,Nagpur,Vidarbha,Kharif,Rice,1891.16,1172.35,25.31,64.49,7.24,131.28,57.21,38.44,57.71,2.546,4814.72
2008,Parbhani,Marathwada,Rabi,Sugarcane,2055.43,798.47,28.89,64.85,6.8,199.07,51.7,50.3,57.77,60.526,124406.3
2000,Ratnagiri,Konkan,Kharif,Wheat,980.17,3309.48,24.49,56.82,6.39,72.12,56.05,26.72,53.57,1.079,1057.65
2012,Nandurbar,Khandesh,Kharif,Gram,727.74,795.38,29.49,65.59,7.43,55.57,25.49,11.68,50.0,0.218,158.77
2013,Akola,Vidarbha,Kharif,Sugarcane,896.89,646.18,24.78,48.3,6.94,161.4,70.99,10.0,63.91,56.982,51106.19
2018,Nanded,Marathwada,Kharif,Gram,2003.42,931.73,25.24,59.85,6.53,51.07,15.52,23.9,50.0,0.703,1407.79
2000,Raigad,Konkan,Rabi,Bajra,909.05,2510.89,28.04,60.78,6.08,68.28,27.26,12.41,50.0,0.485,440.84
2006,Jalgaon,Khandesh,Rabi,Soybean,263.61,522.94,26.15,50.0,6.56,70.59,26.19,22.07,50.0,1.543,406.65
2020,Solapur,Western Maharashtra,Kharif,Bajra,1416.67,611.37,26.1,58.13,7.26,61.41,13.34,19.4,50.0,0.894,1267.14
2016,Bhandara,Vidarbha,Kharif,Sugarcane,791.92,385.29,26.8,58.6,7.11,154.67,59.34,28.86,79.12,44.758,35444.29
2015,Gadchiroli,Vidarbha,Kharif,Onion,309.03,1306.84,28.32,61.38,6.61,66.03,37.55,12.3,50.0,6.672,2061.68
2003,Beed,Marathwada,Kharif,Onion,464.65,569.16,28.21,59.98,6.91,82.98,48.66,10.0,50.0,13.032,6055.43
2020,Buldhana,Vidarbha,Rabi,Cotton,1024.3,586.2,22.13,65.51,6.9,83.08,35.9,28.24,50.0,1.15,1177.7
2002,Beed,Marathwada,Kharif,Rice,1733.79,587.84,26.33,59.37,7.47,108.1,73.58,36.39,50.12,1.646,2853.08
2022,Jalna,Marathwada,Kharif,Onion,497.7,806.58,27.37,55.78,7.91,86.92,35.86,10.0,50.0,6.487,3228.51
2021,Wardha,Vidarbha,Rabi,Wheat,435.9,905.2,26.83,59.16,7.39,76.98,58.11,14.8,50.0,0.774,337.21
2002,Gondia,Vidarbha,Rabi,Maize,1172.79,1076.21,27.26,64.66,6.12,70.64,28.56,15.75,50.0,2.029,2380.12
2018,Ratnagiri,Konkan,Kharif,Onion,1497.53,3394.75,29.36,60.1,6.55,97.7,25.69,24.49,50.0,3.937,5895.26
2001,Parbhani,Marathwada,Kharif,Jowar,1623.34,862.75,25.49,74.33,7.44,85.23,37.49,15.64,50.0,0.934,1516.28
2000,Jalgaon,Khandesh,Rabi,Wheat,1420.56,731.81,27.97,68.44,7.69,84.68,50.92,10.27,50.0,0.584,829.91
2012,Nandurbar,Khandesh,Rabi,Sugarcane,2065.6,976.44,30.42,75.15,7.28,166.12,42.06,31.25,67.76,48.832,100866.77
2011,Pune,Western Maharashtra,Kharif,Gram,1138.19,766.88,27.43,58.14,6.21,31.83,36.17,34.22,50.0,0.42,477.87
2019,Ahmednagar,Western Maharashtra,Kharif,Maize,1230.08,518.97,24.87,68.82,7.28,83.05,21.77,30.5,50.0,1.895,2330.97
2001,Ahmednagar,Western Maharashtra,Kharif,Cotton,1017.07,440.56,28.5,48.23,6.75,86.61,26.45,19.51,50.0,1.771,1800.99
2019,Hingoli,Marathwada,Rabi,Sugarcane,260.49,616.06,24.14,51.22,6.54,170.04,65.29,34.66,53.24,42.849,11161.69
2017,Buldhana,Vidarbha,Kharif,Cotton,707.96,644.17,26.42,62.73,6.99,76.88,16.28,30.21,50.0,2.086,1476.63
2017,Raigad,Konkan,Rabi,Sugarcane,741.52,1677.78,28.33,59.9,6.54,178.63,61.05,40.79,61.14,83.455,61883.58
2024,Thane,Konkan,Kharif,Soybean,323.66,847.65,26.66,50.39,6.76,66.72,40.28,27.55,50.0,2.022,654.39
2003,Ratnagiri,Konkan,Kharif,Rice,1803.83,2668.2,25.24,61.93,6.43,124.27,31.43,28.26,70.51,2.062,3718.96
2016,Nanded,Marathwada,Kharif,Bajra,2615.59,914.88,29.64,60.56,6.38,35.39,36.51,23.87,50.0,0.769,2012.55
2017,Chandrapur,Vidarbha,Kharif,Maize,637.73,1248.8,24.3,49.77,7.13,76.47,32.99,32.32,50.0,1.594,1016.54
2019,Parbhani,Marathwada,Rabi,Wheat,1602.42,906.22,30.09,72.28,7.45,70.65,59.56,36.85,50.0,0.321,513.59
2007,Parbhani,Marathwada,Rabi,Sugarcane,936.39,768.76,28.96,54.24,6.75,190.64,60.07,29.0,66.68,68.499,64141.39
2002,Chandrapur,Vidarbha,Kharif,Gram,581.42,967.92,27.9,68.08,7.14,35.39,27.59,10.0,50.0,0.283,164.59
2022,Hingoli,Marathwada,Kharif,Wheat,489.19,972.07,28.59,63.63,6.66,65.47,54.75,28.28,50.0,0.679,332.13
2011,Yavatmal,Vidarbha,Kharif,Cotton,790.16,696.91,22.51,60.32,7.14,94.32,27.63,19.5,50.0,1.0,789.85
2008,Bhandara,Vidarbha,Rabi,Sugarcane,718.14,758.32,26.26,61.49,6.09,187.55,81.87,22.95,56.84,55.597,39925.94
2025,Gondia,Vidarbha,Rabi,Gram,196.47,1266.31,30.53,60.41,6.64,52.97,26.59,29.78,50.0,0.2,39.29
2025,Nagpur,Vidarbha,Rabi,Wheat,1110.75,1063.09,24.47,55.85,7.53,78.43,47.88,18.62,50.21,0.713,791.44
2019,Ratnagiri,Konkan,Kharif,Rice,2805.4,2759.52,25.54,57.74,6.48,143.26,47.53,23.75,50.0,2.241,6285.95
2000,Chandrapur,Vidarbha,Kharif,Gram,1645.88,1118.97,27.22,66.52,6.77,34.26,15.56,13.97,50.0,0.293,482.72
2018,Jalgaon,Khandesh,Rabi,Wheat,760.07,657.05,30.23,37.46,6.93,62.38,32.32,39.55,50.0,0.66,501.85
2008,Aurangabad,Marathwada,Kharif,Onion,623.21,361.82,24.42,66.56,7.26,96.03,47.61,10.0,50.0,15.19,9466.72
2005,Mumbai Suburban,Konkan,Kharif,Sugarcane,183.36,2628.68,25.75,66.19,6.95,191.87,28.24,26.14,60.51,30.828,5652.76
2016,Nagpur,Vidarbha,Kharif,Gram,402.39,580.31,22.95,61.5,7.29,44.6,27.74,19.42,50.0,0.799,321.38
2009,Bhandara,Vidarbha,Kharif,Cotton,10888.55,1053.2,26.21,66.16,6.6,115.07,47.91,36.93,59.15,2.165,23574.1
2003,Bhandara,Vidarbha,Rabi,Jowar,797.87,1286.47,27.34,67.03,6.23,109.35,42.86,21.06,50.0,0.833,664.76
2013,Beed,Marathwada,Rabi,Gram,962.38,797.45,32.19,55.31,7.29,38.35,10.03,40.29,50.0,0.2,192.48
2018,Thane,Konkan,Kharif,Jowar,357.44,1190.57,29.24,66.49,7.1,52.24,37.22,43.29,50.0,0.832,297.52
2015,Nanded,Marathwada,Rabi,Gram,686.36,890.17,33.61,69.41,7.13,63.4,16.01,44.17,50.0,0.2,137.27
2003,Beed,Marathwada,Rabi,Soybean,972.03,645.75,28.95,70.34,7.59,71.48,41.97,16.31,50.0,0.911,885.28
2024,Amravati,Vidarbha,Kharif,Cotton,483.93,828.71,28.01,62.82,7.19,111.6,34.51,27.17,50.0,1.432,693.11
2023,Raigad,Konkan,Rabi,Rice,270.12,1769.3,27.62,48.26,6.56,115.39,69.37,11.77,50.0,3.327,898.8
2014,Palghar,Konkan,Rabi,Rice,3073.78,1875.61,27.26,58.73,6.58,131.74,48.21,25.56,57.9,4.192,12885.09
2021,Pune,Western Maharashtra,Rabi,Rice,2641.9,918.0,28.05,61.95,7.58,153.33,58.46,20.13,50.0,1.749,4621.86
2018,Wardha,Vidarbha,Kharif,Sugarcane,840.83,933.25,32.51,61.98,7.16,183.74,54.72,49.95,75.61,44.006,37001.53
2009,Yavatmal,Vidarbha,Kharif,Onion,742.8,487.26,26.28,60.13,6.85,89.35,29.14,17.63,50.0,14.182,10534.09
2007,Akola,Vidarbha,Kharif,Onion,1096.97,566.93,27.98,74.64,6.53,88.14,27.17,18.82,50.0,12.217,13401.82
2016,Pune,Western Maharashtra,Rabi,Gram,334.05,433.68,25.0,51.12,6.49,34.92,33.87,31.27,50.0,1.05,350.7
2006,Gadchiroli,Vidarbha,Kharif,Maize,1717.94,1732.55,28.08,68.58,6.44,72.93,32.4,24.07,50.0,1.153,1981.02
2014,Nanded,Marathwada,Kharif,Cotton,1402.29,720.86,31.54,45.55,6.9,85.7,43.51,29.83,55.47,1.613,2262.53
2018,Dhule,Khandesh,Kharif,Gram,1856.0,686.74,31.1,52.64,7.3,35.65,39.27,32.36,50.0,0.2,371.2
2023,Ahmednagar,Western Maharashtra,Kharif,Gram,433.58,701.12,31.89,67.19,6.58,62.27,10.0,10.0,50.0,0.2,86.72
2019,Nashik,Western Maharashtra,Kharif,Sugarcane,609.24,1041.58,25.28,50.15,6.67,186.79,70.64,32.63,59.5,69.888,42578.48
2025,Akola,Vidarbha,Rabi,Bajra,376.58,773.7,26.28,63.81,6.89,51.18,43.16,25.68,50.0,0.991,373.29
2025,Gondia,Vidarbha,Kharif,Wheat,481.89,1061.55,24.84,53.66,6.8,122.06,44.37,23.02,50.0,1.418,683.29
2000,Palghar,Konkan,Kharif,Cotton,1196.27,3139.5,26.93,61.68,5.81,96.32,49.41,21.64,51.51,0.513,613.27
2007,Gadchiroli,Vidarbha,Rabi,Bajra,304.09,1183.7,26.7,59.52,6.33,71.91,21.84,16.49,50.0,0.557,169.5
2017,Pune,Western Maharashtra,Kharif,Onion,186.68,633.62,26.93,62.72,6.75,71.7,33.87,18.77,50.0,13.333,2488.93
2018,Nanded,Marathwada,Rabi,Rice,703.08,1179.44,28.97,69.34,7.03,120.01,54.63,58.33,63.63,3.839,2699.21
2011,Nanded,Marathwada,Kharif,Bajra,623.91,809.03,27.79,46.7,6.75,45.97,12.24,12.17,50.0,0.777,484.51
2004,Osmanabad,Marathwada,Kharif,Jowar,1262.41,512.3,28.73,50.43,6.47,56.61,50.41,24.41,50.0,1.55,1957.3
2014,Nagpur,Vidarbha,Kharif,Rice,280.1,923.31,25.56,61.16,7.11,120.19,54.69,48.48,57.83,3.31,927.11
2012,Ahmednagar,Western Maharashtra,Rabi,Cotton,477.51,556.53,27.72,62.4,6.94,87.92,31.15,28.72,54.29,1.613,770.42
2007,Nagpur,Vidarbha,Rabi,Rice,443.39,1109.14,29.49,60.55,6.53,135.94,51.14,45.97,61.94,4.082,1810.14
2011,Nashik,Western Maharashtra,Kharif,Jowar,1997.76,791.3,26.18,70.51,6.78,72.97,33.85,10.0,50.0,1.427,2851.44
2011,Raigad,Konkan,Rabi,Jowar,849.38,1867.78,22.03,63.49,6.57,72.96,16.13,27.87,50.0,0.484,411.19
2000,Latur,Marathwada,Kharif,Jowar,2286.95,798.16,28.79,54.7,7.56,60.55,31.53,42.63,50.0,0.767,1753.43
2016,Sindhudurg,Konkan,Rabi,Bajra,2020.39,3140.09,25.35,56.38,6.56,67.54,31.49,10.0,50.0,0.561,1133.39
2009,Nanded,Marathwada,Kharif,Maize,386.2,547.63,28.25,54.79,7.04,81.21,26.87,18.77,50.0,1.957,755.97
2020,Yavatmal,Vidarbha,Kharif,Sugarcane,1207.36,1037.44,26.22,58.5,6.61,173.92,66.46,28.53,54.6,74.661,90142.79
2003,Osmanabad,Marathwada,Rabi,Jowar,880.68,567.4,27.11,58.81,7.2,75.21,28.04,26.44,50.0,1.299,1143.57
2015,Jalgaon,Khandesh,Kharif,Maize,621.16,882.15,31.96,61.48,6.88,97.62,25.05,22.45,50.0,1.091,677.77
2018,Palghar,Konkan,Rabi,Onion,1556.3,2090.55,24.25,54.69,6.94,96.63,36.09,17.55,50.0,10.309,16043.5
2003,Nashik,Western Maharashtra,Kharif,Soybean,446.5,624.8,22.79,56.1,6.4,59.37,22.83,10.0,50.0,1.44,642.82
2010,Bhandara,Vidarbha,Kharif,Onion,1074.13,1280.19,25.57,79.82,6.53,99.1,44.88,53.36,50.0,13.367,14357.38
2024,Latur,Marathwada,Kharif,Cotton,286.06,698.62,27.52,66.4,6.9,99.29,36.68,15.41,51.52,2.083,595.89
2008,Hingoli,Marathwada,Rabi,Soybean,1171.19,299.67,26.22,63.43,6.68,104.46,40.56,48.45,50.0,1.629,1907.75
2004,Ratnagiri,Konkan,Kharif,Jowar,616.66,1584.79,25.81,56.24,5.89,66.17,47.46,10.0,50.0,0.409,252.15
2024,Yavatmal,Vidarbha,Rabi,Gram,591.18,627.8,30.59,62.34,6.52,42.65,12.89,19.22,50.0,0.266,157.24
2020,Amravati,Vidarbha,Kharif,Sugarcane,2263.39,939.95,28.41,53.66,6.36,186.86,56.82,50.63,50.0,76.757,173730.96
2022,Latur,Marathwada,Kharif,Sugarcane,490.33,866.7,32.08,54.45,7.25,186.77,59.54,10.0,61.66,41.265,20233.26
2005,Jalna,Marathwada,Kharif,Gram,366.52,800.37,29.11,62.15,7.52,24.45,27.59,10.59,50.0,0.241,88.23
2009,Thane,Konkan,Kharif,Cotton,748.18,2281.09,26.57,62.01,7.27,84.37,42.95,23.63,50.0,0.876,655.53
2006,Osmanabad,Marathwada,Kharif,Cotton,320.86,448.0,28.0,60.93,7.48,64.46,24.72,34.07,50.0,1.293,414.98
